time_step,x,y
30690,1655,503
30691,1657,517
30692,1663,536
30693,1666,555
30694,1665,577
30695,1662,598
30696,1658,617
30697,1653,635
30698,1646,653
30699,1639,673
30700,1628,691
30701,1619,706
30702,1607,721
30703,1593,737
30704,1581,750
30705,1563,765
30706,1551,773
30707,1531,785
30708,1513,796
30709,1496,805
30710,1475,813
30711,1453,819
30712,1430,826
30713,1411,831
30714,1391,834
30715,1370,836
30716,1346,839
30717,1324,839
30718,1301,841
30719,1278,841
30720,1255,841
30721,1233,841
30722,1213,841
30723,1196,841
30724,1173,842
30725,1154,844
30726,1135,846
30727,1112,852
30728,1094,855
30729,1071,861
30730,1056,866
30731,1036,874
30732,1016,882
30733,986,898
30734,974,904
30735,956,914
30736,941,921
30737,914,929
30738,910,921
30739,902,910
30740,885,912
30741,867,909
30742,848,906
30743,828,904
30744,806,901
30745,783,899
30746,764,895
30747,744,891
30748,724,884
30749,704,876
30750,685,868
30751,669,857
30752,653,849
30753,630,834
30754,622,827
30755,606,807
30756,587,793
30757,573,784
30758,552,775
30759,532,765
30760,509,754
30761,486,748
30762,465,743
30763,443,740
30764,427,742
30765,398,742
30766,379,746
30767,360,749
30768,352,751
30769,336,758
30770,326,765
30771,305,773
30772,287,783
30773,273,796
30774,257,816
30775,259,830
30776,257,843
30777,262,861
30778,271,880
30779,278,897
30780,290,918
30781,295,931
30782,302,941
30783,296,928
30784,301,930
30785,305,938
30786,314,937
30787,318,935
30788,324,931
30789,334,932
30790,342,936
30791,360,945
30792,381,955
30793,405,960
30794,437,959
30795,468,950
30796,475,949
30797,480,947
30798,497,941
30799,517,929
30800,527,926
30801,547,912
30802,569,886
30803,586,870
30804,599,843
30805,609,823
30806,617,803
30807,626,790
30808,636,772
30809,642,746
30810,645,729
30811,648,709
30812,653,688
30813,656,669
30814,659,654
30815,659,633
30816,662,615
30817,664,594
30818,667,573
30819,666,558
30820,669,542
30821,672,522
30822,679,505
30823,687,488
30824,695,468
30825,700,458
30826,708,444
30827,719,427
30828,726,416
30829,740,396
30830,755,378
30831,770,360
30832,777,350
30833,790,331
30834,800,319
30835,811,300
30836,817,286
30837,826,274
30838,835,255
30839,842,238
30840,847,217
30841,854,197
30842,859,179
30843,866,158
30844,873,159
30845,874,162
30846,879,171
30847,893,172
30848,888,177
30849,888,168
30850,887,158
30851,888,156
30852,883,143
30853,881,150
30854,883,150
30855,879,145
30856,871,139
30857,861,130
30858,845,123
30859,831,116
30860,809,119
30861,797,124
30862,783,130
30863,766,135
30864,746,140
30865,727,144
30866,710,150
30867,688,159
30868,670,168
30869,655,175
30870,638,184
30871,619,197
30872,599,209
30873,584,222
30874,568,236
30875,551,251
30876,538,264
30877,522,284
30878,508,305
30879,492,328
30880,481,342
30881,469,363
30882,458,379
30883,452,395
30884,444,412
30885,436,431
30886,426,453
30887,419,473
30888,412,500
30889,407,519
30890,404,536
30891,402,557
30892,397,579
30893,394,600
30894,393,617
30895,386,642
30896,386,659
30897,382,679
30898,378,699
30899,373,720
30900,365,745
30901,364,757
30902,358,774
30903,351,794
30904,349,810
30905,337,841
30906,325,863
30907,320,881
30908,313,895
30909,304,916
30910,288,936
30911,288,947
30912,288,922
30913,290,920
30914,273,926
30915,254,943
30916,248,957
30917,252,958
30918,252,958
30919,268,933
30920,253,954
30921,275,931
30922,252,953
30923,278,939
30924,275,939
30925,288,940
30926,278,951
30927,269,961
30928,277,954
30929,285,955
30930,285,957
30931,281,953
30932,289,955
30933,268,946
30934,271,938
30935,271,937
30936,265,921
30937,261,913
30938,259,898
30939,259,883
30940,261,861
30941,273,828
30942,279,811
30943,287,796
30944,299,780
30945,305,768
30946,315,750
30947,331,729
30948,342,709
30949,354,692
30950,359,680
30951,368,670
30952,382,658
30953,399,640
30954,416,624
30955,427,611
30956,443,598
30957,461,586
30958,476,573
30959,492,560
30960,510,543
30961,528,528
30962,545,511
30963,560,498
30964,576,482
30965,592,468
30966,607,453
30967,623,438
30968,639,423
30969,653,411
30970,667,398
30971,680,387
30972,696,374
30973,711,360
30974,726,351
30975,739,341
30976,749,334
30977,758,329
30978,776,318
30979,791,310
30980,807,303
30981,819,297
30982,845,287
30983,858,282
30984,880,274
30985,901,270
30986,922,264
30987,943,256
30988,961,254
30989,978,242
30990,1004,229
30991,1023,223
30992,1046,213
30993,1071,201
30994,1095,191
30995,1117,180
30996,1136,172
30997,1159,163
30998,1177,156
30999,1195,149
31000,1215,140
31001,1226,140
31002,1248,137
31003,1266,145
31004,1287,154
31005,1305,161
31006,1324,171
31007,1347,179
31008,1370,188
31009,1389,198
31010,1408,209
31011,1428,222
31012,1447,234
31013,1463,245
31014,1481,257
31015,1495,269
31016,1516,283
31017,1537,297
31018,1558,310
31019,1576,321
31020,1593,333
31021,1610,344
31022,1619,362
31023,1622,368
31024,1618,378
31025,1619,390
31026,1611,398
31027,1616,407
31028,1617,416
31029,1626,424
31030,1637,439
31031,1642,456
31032,1635,463
31033,1635,479
31034,1636,499
31035,1636,519
31036,1637,539
31037,1637,554
31038,1638,582
31039,1635,600
31040,1633,625
31041,1633,645
31042,1632,666
31043,1631,687
31044,1629,711
31045,1628,733
31046,1628,754
31047,1629,778
31048,1629,799
31049,1629,821
31050,1632,842
31051,1638,871
31052,1646,893
31053,1648,903
31054,1671,932
31055,1668,926
31056,1667,919
31057,1655,916
31058,1655,920
31059,1658,920
31060,1655,931
31061,1650,930
31062,1645,933
31063,1632,939
31064,1620,943
31065,1607,946
31066,1589,953
31067,1577,957
31068,1564,958
31069,1546,953
31070,1536,948
31071,1523,938
31072,1507,930
31073,1493,922
31074,1472,916
31075,1451,910
31076,1431,902
31077,1410,895
31078,1391,889
31079,1370,883
31080,1355,878
31081,1336,871
31082,1318,864
31083,1299,857
31084,1279,847
31085,1258,836
31086,1236,824
31087,1216,810
31088,1197,795
31089,1180,780
31090,1165,765
31091,1152,752
31092,1140,738
31093,1127,723
31094,1113,706
31095,1100,689
31096,1087,670
31097,1077,652
31098,1078,659
31099,1079,664
31100,1075,655
31101,1078,658
31102,1063,652
31103,1062,656
31104,1060,658
31105,1057,660
31106,1048,658
31107,1034,657
31108,1020,657
31109,1006,658
31110,992,658
31111,972,659
31112,955,662
31113,934,663
31114,920,664
31115,901,666
31116,889,668
31117,865,668
31118,847,666
31119,828,665
31120,809,666
31121,787,668
31122,766,667
31123,747,669
31124,723,672
31125,700,672
31126,673,674
31127,657,675
31128,630,675
31129,614,674
31130,592,675
31131,576,674
31132,553,675
31133,536,676
31134,517,679
31135,503,680
31136,484,683
31137,464,685
31138,447,688
31139,426,693
31140,408,697
31141,387,699
31142,363,704
31143,347,705
31144,329,710
31145,308,712
31146,290,713
31147,274,716
31148,276,713
31149,283,711
31150,287,707
31151,276,705
31152,281,699
31153,278,695
31154,270,684
31155,274,673
31156,271,660
31157,268,648
31158,266,631
31159,262,608
31160,259,590
31161,262,576
31162,258,556
31163,259,537
31164,260,518
31165,259,494
31166,262,471
31167,264,452
31168,265,433
31169,267,410
31170,269,391
31171,269,371
31172,269,352
31173,273,331
31174,276,306
31175,278,280
31176,277,257
31177,278,239
31178,278,215
31179,278,192
31180,276,162
31181,277,163
31182,282,181
31183,280,183
31184,291,190
31185,290,186
31186,294,184
31187,299,175
31188,303,169
31189,308,152
31190,309,150
31191,312,152
31192,312,156
31193,317,157
31194,321,159
31195,335,151
31196,341,150
31197,365,142
31198,381,136
31199,404,127
31200,429,128
31201,451,127
31202,470,122
31203,484,120
31204,511,125
31205,531,129
31206,556,135
31207,573,139
31208,589,144
31209,612,154
31210,628,160
31211,645,169
31212,662,177
31213,683,189
31214,708,206
31215,730,220
31216,749,233
31217,764,243
31218,783,258
31219,808,278
31220,822,292
31221,839,308
31222,853,320
31223,871,341
31224,885,359
31225,897,378
31226,907,396
31227,918,415
31228,923,420
31229,918,440
31230,913,440
31231,905,446
31232,902,446
31233,893,453
31234,883,466
31235,875,477
31236,865,489
31237,847,508
31238,838,519
31239,822,542
31240,813,564
31241,803,588
31242,796,612
31243,792,635
31244,789,654
31245,792,675
31246,798,700
31247,801,719
31248,807,739
31249,816,759
31250,826,781
31251,835,801
31252,847,824
31253,859,846
31254,871,863
31255,883,878
31256,900,899
31257,919,920
31258,933,935
31259,958,947
31260,959,944
31261,967,946
31262,981,950
31263,997,954
31264,1014,954
31265,1028,953
31266,1041,952
31267,1060,953
31268,1087,953
31269,1105,951
31270,1133,950
31271,1152,948
31272,1177,946
31273,1202,942
31274,1224,937
31275,1247,930
31276,1269,925
31277,1294,920
31278,1315,913
31279,1335,907
31280,1360,901
31281,1379,897
31282,1395,892
31283,1427,885
31284,1448,880
31285,1477,872
31286,1502,863
31287,1524,854
31288,1543,845
31289,1561,833
31290,1577,820
31291,1593,803
31292,1608,789
31293,1623,772
31294,1635,758
31295,1650,743
31296,1656,734
31297,1667,710
31298,1666,700
31299,1670,689
31300,1675,666
31301,1680,647
31302,1685,623
31303,1680,615
31304,1677,596
31305,1676,579
31306,1670,567
31307,1668,550
31308,1667,534
31309,1667,518
31310,1668,502
31311,1669,485
31312,1668,463
31313,1660,448
31314,1657,432
31315,1655,418
31316,1648,401
31317,1640,383
31318,1627,362
31319,1613,343
31320,1598,326
31321,1584,313
31322,1569,302
31323,1555,290
31324,1535,278
31325,1515,266
31326,1497,257
31327,1479,249
31328,1457,240
31329,1437,231
31330,1418,223
31331,1397,213
31332,1375,203
31333,1359,196
31334,1339,188
31335,1323,179
31336,1305,170
31337,1290,165
31338,1269,160
31339,1253,159
31340,1237,155
31341,1215,154
31342,1196,153
31343,1174,154
31344,1152,158
31345,1131,164
31346,1110,170
31347,1088,176
31348,1067,186
31349,1048,195
31350,1026,204
31351,1011,211
31352,982,225
31353,967,232
31354,944,245
31355,922,257
31356,904,271
31357,882,287
31358,860,304
31359,843,321
31360,824,339
31361,807,361
31362,793,381
31363,781,404
31364,772,423
31365,762,444
31366,755,461
31367,747,479
31368,740,497
31369,732,517
31370,726,531
31371,717,551
31372,711,569
31373,703,588
31374,695,610
31375,687,634
31376,680,656
31377,674,671
31378,669,687
31379,663,708
31380,658,726
31381,650,748
31382,643,766
31383,637,784
31384,632,799
31385,626,816
31386,617,833
31387,610,853
31388,606,867
31389,596,894
31390,592,909
31391,584,911
31392,582,917
31393,586,911
31394,584,903
31395,606,900
31396,616,889
31397,624,881
31398,631,874
31399,642,863
31400,654,846
31401,658,834
31402,669,812
31403,671,801
31404,676,779
31405,680,767
31406,681,751
31407,680,732
31408,677,712
31409,672,694
31410,669,675
31411,664,656
31412,660,637
31413,654,621
31414,648,599
31415,642,584
31416,636,564
31417,632,548
31418,629,523
31419,626,504
31420,623,489
31421,622,472
31422,619,449
31423,619,430
31424,619,411
31425,617,391
31426,618,375
31427,615,360
31428,613,339
31429,611,319
31430,612,303
31431,612,283
31432,611,269
31433,608,253
31434,603,234
31435,601,221
31436,596,203
31437,592,192
31438,583,175
31439,578,156
31440,579,141
31441,574,137
31442,576,129
31443,571,144
31444,572,160
31445,570,161
31446,560,161
31447,554,164
31448,539,167
31449,529,172
31450,516,173
31451,499,181
31452,486,188
31453,473,194
31454,455,203
31455,441,215
31456,421,229
31457,404,241
31458,388,255
31459,370,273
31460,353,290
31461,340,305
31462,322,326
31463,310,344
31464,296,360
31465,288,371
31466,274,395
31467,276,405
31468,283,413
31469,288,423
31470,290,430
31471,306,454
31472,311,466
31473,320,480
31474,333,495
31475,349,510
31476,367,523
31477,395,536
31478,413,548
31479,434,559
31480,455,570
31481,474,578
31482,493,584
31483,515,591
31484,532,598
31485,547,603
31486,574,609
31487,587,613
31488,606,617
31489,624,620
31490,645,627
31491,661,633
31492,686,638
31493,706,645
31494,727,653
31495,745,658
31496,766,662
31497,783,666
31498,803,670
31499,824,678
31500,838,683
31501,860,690
31502,885,698
31503,902,703
31504,920,706
31505,953,711
31506,965,714
31507,990,712
31508,1015,710
31509,1039,704
31510,1061,699
31511,1081,691
31512,1101,684
31513,1120,675
31514,1140,666
31515,1158,654
31516,1174,644
31517,1190,634
31518,1209,619
31519,1225,607
31520,1241,595
31521,1255,584
31522,1268,576
31523,1285,569
31524,1299,563
31525,1313,558
31526,1327,552
31527,1349,544
31528,1364,539
31529,1379,536
31530,1397,529
31531,1422,525
31532,1440,522
31533,1463,519
31534,1487,516
31535,1505,517
31536,1523,516
31537,1544,516
31538,1562,516
31539,1575,517
31540,1590,519
31541,1606,522
31542,1629,533
31543,1618,536
31544,1616,549
31545,1612,559
31546,1610,572
31547,1606,589
31548,1602,608
31549,1600,629
31550,1597,646
31551,1593,661
31552,1589,690
31553,1586,709
31554,1586,727
31555,1584,756
31556,1579,776
31557,1576,797
31558,1573,818
31559,1572,843
31560,1569,867
31561,1567,889
31562,1565,910
31563,1561,923
31564,1559,921
31565,1553,911
31566,1548,909
31567,1542,911
31568,1537,913
31569,1527,925
31570,1514,930
31571,1505,927
31572,1494,923
31573,1476,921
31574,1460,923
31575,1444,923
31576,1429,921
31577,1411,918
31578,1394,911
31579,1378,904
31580,1362,893
31581,1348,881
31582,1335,868
31583,1323,853
31584,1308,836
31585,1297,823
31586,1282,805
31587,1270,791
31588,1256,774
31589,1241,757
31590,1224,741
31591,1210,729
31592,1196,716
31593,1183,705
31594,1165,692
31595,1149,682
31596,1131,671
31597,1117,663
31598,1105,654
31599,1099,658
31600,1096,659
31601,1092,656
31602,1093,651
31603,1100,650
31604,1103,643
31605,1106,646
31606,1108,636
31607,1099,623
31608,1111,612
31609,1119,612
31610,1130,606
31611,1143,597
31612,1156,585
31613,1169,573
31614,1177,564
31615,1195,547
31616,1211,532
31617,1230,517
31618,1252,503
31619,1272,491
31620,1293,479
31621,1314,467
31622,1333,459
31623,1348,448
31624,1365,439
31625,1379,432
31626,1397,422
31627,1414,412
31628,1432,402
31629,1451,390
31630,1466,379
31631,1482,370
31632,1499,359
31633,1516,348
31634,1530,339
31635,1544,330
31636,1553,325
31637,1564,318
31638,1577,310
31639,1593,302
31640,1608,294
31641,1648,279
31642,1639,275
31643,1631,250
31644,1630,240
31645,1626,228
31646,1621,219
31647,1620,200
31648,1618,183
31649,1611,162
31650,1604,143
31651,1596,136
31652,1580,130
31653,1574,138
31654,1567,147
31655,1563,150
31656,1553,154
31657,1541,158
31658,1526,164
31659,1516,168
31660,1498,176
31661,1481,182
31662,1463,192
31663,1448,201
31664,1429,211
31665,1414,220
31666,1401,229
31667,1385,239
31668,1367,252
31669,1348,266
31670,1331,279
31671,1314,292
31672,1297,305
31673,1280,319
31674,1263,334
31675,1246,348
31676,1231,363
31677,1215,377
31678,1202,392
31679,1191,406
31680,1177,419
31681,1159,439
31682,1144,455
31683,1133,467
31684,1124,477
31685,1121,499
31686,1126,503
31687,1136,505
31688,1145,511
31689,1155,520
31690,1162,529
31691,1168,545
31692,1179,564
31693,1191,583
31694,1206,601
31695,1221,619
31696,1241,637
31697,1255,649
31698,1275,663
31699,1295,678
31700,1315,691
31701,1335,702
31702,1356,712
31703,1377,722
31704,1396,730
31705,1417,734
31706,1442,741
31707,1460,745
31708,1477,750
31709,1499,756
31710,1520,763
31711,1540,770
31712,1552,773
31713,1573,776
31714,1588,780
31715,1597,784
31716,1612,788
31717,1624,793
31718,1631,798
31719,1653,817
31720,1650,822
31721,1646,829
31722,1644,834
31723,1649,844
31724,1665,875
31725,1664,885
31726,1662,896
31727,1666,914
31728,1681,932
31729,1675,923
31730,1673,912
31731,1677,919
31732,1677,919
31733,1687,933
31734,1687,934
31735,1686,937
31736,1673,924
31737,1667,917
31738,1670,923
31739,1670,928
31740,1661,919
31741,1668,941
31742,1656,927
31743,1654,930
31744,1645,922
31745,1647,927
31746,1640,928
31747,1645,934
31748,1649,940
31749,1651,945
31750,1651,944
31751,1662,949
31752,1659,948
31753,1651,945
31754,1648,935
31755,1655,930
31756,1651,920
31757,1657,907
31758,1661,888
31759,1662,873
31760,1657,850
31761,1650,830
31762,1641,809
31763,1632,793
31764,1621,777
31765,1616,768
31766,1601,748
31767,1586,727
31768,1572,706
31769,1559,686
31770,1550,669
31771,1541,652
31772,1531,630
31773,1522,612
31774,1513,591
31775,1505,570
31776,1496,549
31777,1486,530
31778,1477,511
31779,1466,494
31780,1455,480
31781,1443,458
31782,1433,443
31783,1423,427
31784,1413,410
31785,1400,392
31786,1393,381
31787,1377,362
31788,1363,348
31789,1349,332
31790,1338,321
31791,1323,309
31792,1307,297
31793,1298,288
31794,1284,275
31795,1272,265
31796,1258,255
31797,1242,242
31798,1230,231
31799,1219,219
31800,1208,209
31801,1194,202
31802,1181,189
31803,1165,176
31804,1158,172
31805,1143,162
31806,1127,152
31807,1106,138
31808,1089,134
31809,1075,136
31810,1068,142
31811,1051,149
31812,1035,154
31813,1023,160
31814,1002,168
31815,985,178
31816,968,188
31817,947,204
31818,926,221
31819,910,233
31820,894,248
31821,879,259
31822,867,268
31823,849,283
31824,825,303
31825,805,318
31826,782,340
31827,770,349
31828,754,364
31829,737,378
31830,726,389
31831,716,395
31832,702,410
31833,689,425
31834,671,440
31835,652,454
31836,630,472
31837,609,487
31838,596,499
31839,580,511
31840,565,523
31841,550,534
31842,536,545
31843,519,561
31844,508,575
31845,493,595
31846,481,612
31847,471,627
31848,458,647
31849,446,661
31850,433,680
31851,427,692
31852,410,713
31853,398,733
31854,390,748
31855,382,765
31856,373,780
31857,366,799
31858,359,820
31859,349,837
31860,344,863
31861,342,885
31862,341,904
31863,344,916
31864,344,920
31865,348,907
31866,356,905
31867,358,905
31868,364,906
31869,371,917
31870,378,921
31871,385,929
31872,392,930
31873,398,930
31874,402,924
31875,411,932
31876,418,934
31877,425,936
31878,433,932
31879,443,931
31880,450,929
31881,460,931
31882,482,938
31883,492,940
31884,519,945
31885,531,948
31886,564,943
31887,593,936
31888,609,933
31889,630,924
31890,647,917
31891,669,910
31892,685,908
31893,703,900
31894,723,891
31895,737,886
31896,745,883
31897,765,875
31898,788,864
31899,807,857
31900,819,851
31901,838,845
31902,854,840
31903,875,830
31904,891,822
31905,909,808
31906,922,798
31907,939,783
31908,954,768
31909,967,757
31910,979,737
31911,991,718
31912,1002,697
31913,1013,685
31914,1026,682
31915,1043,691
31916,1064,691
31917,1079,693
31918,1099,695
31919,1117,697
31920,1141,693
31921,1159,691
31922,1183,690
31923,1206,691
31924,1226,694
31925,1246,699
31926,1264,704
31927,1282,708
31928,1302,714
31929,1317,718
31930,1334,725
31931,1357,732
31932,1375,736
31933,1395,742
31934,1415,744
31935,1436,745
31936,1456,744
31937,1475,743
31938,1495,739
31939,1512,736
31940,1529,730
31941,1546,724
31942,1560,716
31943,1576,708
31944,1598,697
31945,1609,689
31946,1624,680
31947,1631,676
31948,1641,660
31949,1639,651
31950,1639,644
31951,1634,640
31952,1638,628
31953,1639,615
31954,1643,594
31955,1647,576
31956,1655,558
31957,1660,544
31958,1665,524
31959,1670,506
31960,1674,488
31961,1675,455
31962,1665,443
31963,1657,427
31964,1650,411
31965,1641,397
31966,1631,380
31967,1619,357
31968,1605,337
31969,1595,322
31970,1582,302
31971,1570,286
31972,1558,270
31973,1544,253
31974,1533,239
31975,1518,224
31976,1506,214
31977,1489,196
31978,1476,182
31979,1459,170
31980,1444,157
31981,1429,147
31982,1414,136
31983,1396,126
31984,1383,123
31985,1373,124
31986,1360,119
31987,1342,116
31988,1327,116
31989,1306,115
31990,1285,116
31991,1268,115
31992,1249,116
31993,1231,118
31994,1207,117
31995,1186,117
31996,1161,117
31997,1139,121
31998,1120,125
31999,1106,132
32000,1092,135
32001,1074,139
32002,1053,145
32003,1035,150
32004,1020,153
32005,1004,158
32006,981,166
32007,964,171
32008,945,175
32009,926,183
32010,901,192
32011,884,199
32012,863,208
32013,848,212
32014,826,222
32015,805,230
32016,783,239
32017,766,244
32018,742,253
32019,723,259
32020,698,266
32021,675,272
32022,647,280
32023,625,290
32024,601,301
32025,581,316
32026,564,330
32027,552,343
32028,541,356
32029,529,370
32030,515,386
32031,506,402
32032,493,419
32033,481,439
32034,469,457
32035,459,473
32036,452,486
32037,438,508
32038,429,525
32039,415,544
32040,401,559
32041,391,576
32042,377,590
32043,367,604
32044,356,616
32045,346,630
32046,331,651
32047,321,666
32048,316,683
32049,308,700
32050,301,717
32051,293,734
32052,289,766
32053,285,788
32054,284,806
32055,282,824
32056,278,847
32057,279,876
32058,280,902
32059,279,910
32060,280,935
32061,278,928
32062,280,916
32063,276,914
32064,278,904
32065,277,903
32066,273,937
32067,280,942
32068,283,923
32069,280,929
32070,273,928
32071,274,931
32072,268,943
32073,277,940
32074,270,952
32075,267,956
32076,273,960
32077,285,956
32078,285,958
32079,292,966
32080,290,968
32081,286,970
32082,289,967
32083,275,961
32084,285,950
32085,277,948
32086,260,962
32087,259,957
32088,244,954
32089,267,941
32090,284,930
32091,259,950
32092,257,959
32093,278,942
32094,279,945
32095,265,958
32096,289,951
32097,285,945
32098,287,948
32099,279,942
32100,277,943
32101,277,944
32102,270,933
32103,275,929
32104,278,923
32105,272,905
32106,274,890
32107,301,872
32108,297,863
32109,316,845
32110,335,829
32111,352,818
32112,366,805
32113,383,798
32114,400,790
32115,419,779
32116,445,764
32117,469,750
32118,482,744
32119,509,729
32120,528,718
32121,546,709
32122,561,698
32123,581,682
32124,593,671
32125,603,663
32126,618,650
32127,634,635
32128,650,621
32129,663,610
32130,681,595
32131,698,583
32132,720,567
32133,734,557
32134,749,550
32135,766,542
32136,784,535
32137,804,527
32138,823,521
32139,839,518
32140,852,513
32141,871,510
32142,866,505
32143,865,498
32144,860,494
32145,865,484
32146,877,475
32147,887,461
32148,901,448
32149,916,435
32150,928,424
32151,941,409
32152,963,392
32153,974,384
32154,995,365
32155,1012,351
32156,1026,340
32157,1042,329
32158,1056,318
32159,1072,305
32160,1089,292
32161,1105,280
32162,1118,271
32163,1133,261
32164,1153,245
32165,1168,232
32166,1183,219
32167,1196,207
32168,1211,192
32169,1226,178
32170,1239,161
32171,1251,149
32172,1260,150
32173,1266,154
32174,1265,146
32175,1266,148
32176,1264,142
32177,1257,138
32178,1248,129
32179,1232,124
32180,1215,121
32181,1194,117
32182,1171,117
32183,1151,120
32184,1130,125
32185,1108,131
32186,1088,135
32187,1069,141
32188,1044,150
32189,1027,155
32190,1009,161
32191,986,169
32192,969,176
32193,949,182
32194,926,190
32195,902,199
32196,878,208
32197,862,216
32198,840,228
32199,815,240
32200,793,250
32201,771,259
32202,745,269
32203,724,277
32204,700,285
32205,680,290
32206,660,293
32207,637,298
32208,609,303
32209,594,305
32210,573,305
32211,554,307
32212,533,306
32213,513,306
32214,485,305
32215,471,303
32216,454,303
32217,436,301
32218,417,297
32219,401,297
32220,375,296
32221,357,294
32222,335,290
32223,311,283
32224,304,284
32225,286,280
32226,280,278
32227,290,289
32228,299,290
32229,299,297
32230,293,303
32231,289,307
32232,279,313
32233,286,320
32234,285,325
32235,287,333
32236,288,348
32237,293,356
32238,295,366
32239,293,383
32240,291,402
32241,299,425
32242,309,448
32243,324,475
32244,332,490
32245,346,515
32246,360,535
32247,372,554
32248,375,560
32249,393,580
32250,409,595
32251,425,612
32252,446,635
32253,465,656
32254,479,672
32255,499,692
32256,513,710
32257,527,728
32258,539,746
32259,550,766
32260,561,779
32261,571,795
32262,581,808
32263,593,828
32264,603,841
32265,614,860
32266,619,872
32267,629,895
32268,635,910
32269,637,924
32270,637,904
32271,639,899
32272,640,904
32273,639,904
32274,637,908
32275,633,916
32276,614,934
32277,612,940
32278,598,950
32279,586,953
32280,571,956
32281,548,963
32282,536,957
32283,515,953
32284,493,947
32285,486,950
32286,462,941
32287,443,934
32288,419,926
32289,392,920
32290,377,913
32291,355,906
32292,336,897
32293,321,892
32294,297,888
32295,273,870
32296,276,870
32297,292,869
32298,299,864
32299,295,861
32300,294,856
32301,277,844
32302,272,839
32303,275,834
32304,278,827
32305,281,814
32306,280,801
32307,282,783
32308,281,771
32309,282,756
32310,287,727
32311,292,708
32312,296,688
32313,298,677
32314,304,660
32315,318,633
32316,328,614
32317,339,591
32318,351,574
32319,361,554
32320,371,537
32321,379,522
32322,388,505
32323,397,487
32324,406,470
32325,415,453
32326,426,435
32327,438,415
32328,452,394
32329,461,378
32330,475,361
32331,485,347
32332,500,327
32333,511,307
32334,522,291
32335,531,275
32336,544,257
32337,554,240
32338,566,222
32339,577,207
32340,588,192
32341,600,175
32342,614,162
32343,625,152
32344,635,145
32345,638,153
32346,652,152
32347,667,152
32348,683,148
32349,698,145
32350,709,143
32351,729,139
32352,748,138
32353,763,136
32354,782,135
32355,798,133
32356,817,132
32357,839,132
32358,867,133
32359,883,134
32360,906,137
32361,935,139
32362,954,140
32363,980,142
32364,1004,143
32365,1028,145
32366,1054,145
32367,1082,145
32368,1105,145
32369,1131,146
32370,1155,146
32371,1179,144
32372,1203,142
32373,1226,140
32374,1245,141
32375,1264,141
32376,1289,142
32377,1311,143
32378,1331,143
32379,1350,146
32380,1375,147
32381,1399,149
32382,1422,151
32383,1447,154
32384,1472,156
32385,1499,159
32386,1518,161
32387,1537,162
32388,1560,165
32389,1573,166
32390,1590,169
32391,1606,173
32392,1643,158
32393,1638,153
32394,1628,152
32395,1611,154
32396,1602,146
32397,1595,140
32398,1586,133
32399,1574,127
32400,1569,136
32401,1561,143
32402,1552,152
32403,1540,160
32404,1530,166
32405,1525,169
32406,1506,179
32407,1486,192
32408,1468,205
32409,1453,219
32410,1435,238
32411,1420,255
32412,1405,271
32413,1388,290
32414,1373,307
32415,1360,324
32416,1346,340
32417,1330,356
32418,1317,373
32419,1302,389
32420,1288,405
32421,1274,423
32422,1257,439
32423,1243,454
32424,1230,469
32425,1217,482
32426,1203,499
32427,1191,514
32428,1177,534
32429,1164,553
32430,1152,574
32431,1140,593
32432,1130,612
32433,1121,633
32434,1114,652
32435,1108,666
32436,1101,688
32437,1097,709
32438,1091,729
32439,1086,750
32440,1082,771
32441,1078,793
32442,1072,815
32443,1067,834
32444,1063,857
32445,1058,873
32446,1052,897
32447,1047,915
32448,1046,928
32449,1052,919
32450,1061,908
32451,1069,899
32452,1066,912
32453,1065,924
32454,1053,936
32455,1053,925
32456,1058,923
32457,1045,921
32458,1037,920
32459,1023,921
32460,1007,921
32461,996,923
32462,973,919
32463,963,919
32464,952,917
32465,934,911
32466,924,909
32467,907,903
32468,888,899
32469,865,893
32470,844,887
32471,822,878
32472,807,869
32473,789,861
32474,768,849
32475,755,840
32476,735,828
32477,720,817
32478,697,802
32479,684,792
32480,664,779
32481,646,765
32482,634,754
32483,617,739
32484,603,727
32485,588,716
32486,569,699
32487,555,686
32488,539,675
32489,528,667
32490,510,654
32491,493,639
32492,476,627
32493,462,619
32494,443,611
32495,424,605
32496,405,597
32497,388,592
32498,372,586
32499,355,578
32500,344,574
32501,333,568
32502,319,555
32503,307,543
32504,285,526
32505,283,522
32506,270,504
32507,277,491
32508,279,484
32509,277,468
32510,282,465
32511,283,445
32512,292,429
32513,298,404
32514,309,376
32515,316,359
32516,322,336
32517,330,314
32518,336,297
32519,342,284
32520,348,268
32521,353,247
32522,358,226
32523,364,203
32524,372,184
32525,377,166
32526,385,148
32527,384,160
32528,389,171
32529,392,175
32530,406,183
32531,436,186
32532,452,194
32533,463,197
32534,475,201
32535,495,212
32536,514,225
32537,529,237
32538,545,252
32539,557,266
32540,573,285
32541,584,301
32542,595,320
32543,607,336
32544,621,359
32545,631,377
32546,642,398
32547,651,415
32548,661,436
32549,672,455
32550,681,475
32551,689,497
32552,696,515
32553,706,536
32554,709,558
32555,718,579
32556,730,599
32557,738,617
32558,750,638
32559,760,657
32560,774,677
32561,787,696
32562,802,713
32563,817,733
32564,833,752
32565,847,769
32566,861,785
32567,871,800
32568,881,816
32569,891,833
32570,904,855
32571,916,874
32572,927,890
32573,939,911
32574,947,926
32575,948,931
